Time,Roll,Pitch,Yaw,Voltage
461665,15.81,4.46,7.08,0.05
461672,15.74,4.46,7.09,0.05
461679,15.66,4.45,7.09,0.05
461683,15.66,4.45,7.09,0.05
461691,15.58,4.44,7.08,0.05
461696,15.58,4.44,7.08,0.05
461703,15.49,4.41,7.05,0.05
461710,15.40,4.38,7.02,0.05
461715,15.40,4.38,7.02,0.05
461722,15.30,4.35,6.97,0.05
461729,15.19,4.32,6.92,0.05
461734,15.19,4.32,6.92,0.10
461742,15.07,4.28,6.86,0.05
461749,14.93,4.22,6.80,0.05
461754,14.93,4.22,6.80,0.05
461761,14.79,4.16,6.73,0.05
461766,14.79,4.16,6.73,0.05
461773,14.64,4.08,6.65,0.05
461780,14.49,4.01,6.58,0.05
461785,14.49,4.01,6.58,0.05
461793,14.33,3.96,6.51,0.05
461800,14.17,3.92,6.45,0.05
461804,14.17,3.92,6.45,0.05
461812,14.00,3.90,6.39,0.05
461819,13.81,3.88,6.33,0.05
461824,13.81,3.88,6.33,0.05
461831,13.64,3.87,6.27,0.05
461836,13.64,3.87,6.27,0.05
461843,13.46,3.85,6.21,0.05
461850,13.29,3.83,6.16,0.05
461855,13.29,3.83,6.16,0.05
461862,13.13,3.82,6.11,0.05
461870,12.98,3.81,6.06,0.05
461875,12.98,3.81,6.06,0.05
461882,12.83,3.81,6.04,0.05
461889,12.70,3.79,6.02,0.05
461894,12.70,3.79,6.02,0.05
461901,12.58,3.75,6.01,0.05
461906,12.58,3.75,6.01,0.05
461914,12.48,3.71,6.03,0.05
461921,12.37,3.67,6.05,0.05
461925,12.37,3.67,6.05,0.05
461933,12.26,3.63,6.08,0.05
461940,12.14,3.60,6.14,0.05
461944,12.14,3.60,6.14,0.05
461952,12.02,3.56,6.19,0.05
461959,11.90,3.51,6.26,0.05
461964,11.90,3.51,6.26,0.05
461971,11.78,3.45,6.33,0.05
461976,11.78,3.45,6.33,0.05
461983,11.65,3.39,6.40,0.05
461990,11.53,3.33,6.48,0.05
461996,11.53,3.33,6.48,0.05
462003,11.39,3.26,6.56,0.05
462010,11.24,3.19,6.62,0.05
462015,11.24,3.19,6.62,0.05
462022,11.10,3.11,6.67,0.05
462029,10.97,3.03,6.71,0.05
462034,10.97,3.03,6.71,0.05
462042,10.86,2.94,6.75,0.05
462046,10.86,2.94,6.75,0.05
462053,10.77,2.85,6.78,0.05
462061,10.66,2.75,6.81,0.05
462065,10.66,2.75,6.81,0.05
462072,10.54,2.64,6.83,0.05
462080,10.41,2.53,6.84,0.05
462085,10.41,2.53,6.84,0.05
462092,10.27,2.43,6.84,0.05
462099,10.12,2.34,6.84,0.08
462104,10.12,2.34,6.84,0.05
462111,9.97,2.25,6.83,0.05
462116,9.97,2.25,6.83,0.05
462124,9.83,2.18,6.81,0.05
462131,9.68,2.10,6.79,0.05
462136,9.68,2.10,6.79,0.05
462143,9.55,2.04,6.76,0.05
462150,9.42,1.98,6.72,0.05
462154,9.42,1.98,6.72,0.05
462161,9.29,1.93,6.68,0.05
462169,9.18,1.87,6.64,0.05
462174,9.18,1.87,6.64,0.05
462181,9.06,1.79,6.61,0.05
462186,9.06,1.79,6.61,0.05
462193,8.96,1.71,6.57,0.05
462200,8.85,1.62,6.53,0.05
462204,8.85,1.62,6.53,0.05
462212,8.74,1.51,6.51,0.05
462220,8.62,1.43,6.50,0.05
462224,8.62,1.43,6.50,0.05
462231,8.49,1.36,6.50,0.05
462236,8.49,1.36,6.50,0.05
462243,8.35,1.31,6.50,0.05
462251,8.20,1.27,6.50,0.05
462256,8.20,1.27,6.50,0.05
462263,8.06,1.23,6.51,0.05
462270,7.93,1.18,6.53,0.05
462274,7.93,1.18,6.53,0.05
462281,7.80,1.13,6.55,0.05
462289,7.68,1.06,6.58,0.05
462294,7.68,1.06,6.58,0.05
462301,7.56,0.99,6.62,0.05
462306,7.56,0.99,6.62,0.05
462313,7.43,0.91,6.66,0.05
462320,7.29,0.84,6.70,0.05
462325,7.29,0.84,6.70,0.05
462332,7.15,0.79,6.74,0.05
462340,7.02,0.75,6.78,0.05
462344,7.02,0.75,6.78,0.05
462351,6.90,0.71,6.82,0.05
462356,6.90,0.71,6.82,0.05
462363,6.77,0.66,6.85,0.05
462370,6.64,0.62,6.88,0.05
462375,6.64,0.62,6.88,0.05
462383,6.52,0.58,6.89,0.05
462390,6.40,0.55,6.90,0.05
462394,6.40,0.55,6.90,0.05
462402,6.29,0.53,6.92,0.05
462406,6.29,0.53,6.92,0.05
462413,6.18,0.50,6.93,0.05
462420,6.08,0.47,6.94,0.05
462426,6.08,0.47,6.94,0.05
462433,5.98,0.42,6.95,0.05
462440,5.88,0.37,6.96,0.05
462445,5.88,0.37,6.96,0.05
462452,5.77,0.32,6.95,0.05
462459,5.66,0.28,6.94,0.05
462464,5.66,0.28,6.94,0.05
462471,5.55,0.25,6.94,0.05
462476,5.55,0.25,6.94,0.05
462483,5.45,0.23,6.92,0.05
462490,5.35,0.20,6.90,0.05
462495,5.35,0.20,6.90,0.05
462502,5.27,0.17,6.88,0.05
462510,5.19,0.15,6.87,0.05
462514,5.19,0.15,6.87,0.05
462521,5.12,0.13,6.86,0.05
462526,5.12,0.13,6.86,0.05
462533,5.05,0.11,6.86,0.05
462540,4.95,0.10,6.85,0.05
462545,4.95,0.10,6.85,0.05
462553,4.83,0.09,6.83,0.05
462560,4.71,0.09,6.80,0.05
462564,4.71,0.09,6.80,0.05
462571,4.60,0.10,6.77,0.05
462576,4.60,0.10,6.77,0.05
462583,4.49,0.09,6.74,0.05
462590,4.40,0.07,6.70,0.05
462596,4.40,0.07,6.70,0.05
462603,4.32,0.05,6.67,0.05
462610,4.23,0.02,6.63,0.05
462614,4.23,0.02,6.63,0.08
462622,4.13,0.00,6.59,0.05
462628,4.01,-0.01,6.54,0.05
462633,4.01,-0.01,6.54,0.05
462641,3.86,-0.05,6.48,0.05
462646,3.86,-0.05,6.48,0.05
462653,3.72,-0.09,6.41,0.05
462660,3.58,-0.15,6.34,0.05
462665,3.58,-0.15,6.34,0.05
462672,3.45,-0.23,6.27,0.05
462680,3.33,-0.29,6.20,0.05
462684,3.33,-0.29,6.20,0.05
462691,3.23,-0.35,6.13,0.05
462696,3.23,-0.35,6.13,0.05
462703,3.14,-0.39,6.07,0.05
462710,3.04,-0.41,6.01,0.05
462715,3.04,-0.41,6.01,0.05
462723,2.94,-0.45,5.97,0.05
462730,2.82,-0.49,5.94,0.05
462735,2.82,-0.49,5.94,0.05
462742,2.68,-0.54,5.90,0.05
462746,2.68,-0.54,5.90,0.05
462753,2.55,-0.58,5.87,0.05
462760,2.42,-0.61,5.83,0.05
462766,2.42,-0.61,5.83,0.05
462773,2.31,-0.64,5.81,0.05
462780,2.23,-0.67,5.80,0.05
462785,2.23,-0.67,5.80,0.05
462792,2.16,-0.67,5.81,0.05
462799,2.09,-0.68,5.84,0.05
462804,2.09,-0.68,5.84,0.05
462812,2.02,-0.66,5.87,0.05
462816,2.02,-0.66,5.87,0.05
462823,1.93,-0.64,5.91,0.05
462830,1.83,-0.61,5.94,0.05
462835,1.83,-0.61,5.94,0.08
462842,1.74,-0.58,5.98,0.05
462850,1.69,-0.53,6.01,0.05
462855,1.69,-0.53,6.01,0.05
462862,1.68,-0.50,6.05,0.05
462869,1.69,-0.50,6.09,0.05
462874,1.69,-0.50,6.09,0.05
462881,1.71,-0.53,6.13,0.05
462885,1.71,-0.53,6.13,0.05
462894,1.73,-0.56,6.17,0.05
462901,1.73,-0.60,6.21,0.05
462905,1.73,-0.60,6.21,0.05
462912,1.69,-0.63,6.23,0.05
462919,1.62,-0.66,6.25,0.05
462924,1.62,-0.66,6.25,0.05
462931,1.54,-0.69,6.25,0.05
462937,1.54,-0.69,6.25,0.05
462944,1.47,-0.72,6.24,0.05
462951,1.41,-0.76,6.23,0.05
462956,1.41,-0.76,6.23,0.05
462963,1.37,-0.82,6.21,0.05
462970,1.33,-0.86,6.19,0.05
462974,1.33,-0.86,6.19,0.05
462982,1.30,-0.86,6.17,0.05
462989,1.29,-0.82,6.14,0.05
462994,1.29,-0.82,6.14,0.05
463001,1.29,-0.78,6.11,0.05
463006,1.29,-0.78,6.11,0.05
463013,1.30,-0.78,6.08,0.05
463021,1.31,-0.82,6.05,0.05
463026,1.31,-0.82,6.05,0.05
463033,1.30,-0.87,6.01,0.05
463040,1.26,-0.89,5.97,0.05
463044,1.26,-0.89,5.97,0.05
463051,1.19,-0.87,5.94,0.05
463059,1.14,-0.84,5.92,0.05
463064,1.14,-0.84,5.92,0.05
463071,1.11,-0.83,5.90,0.05
463076,1.11,-0.83,5.90,0.05
463083,1.08,-0.83,5.90,0.05
463090,1.08,-0.84,5.90,0.05
463095,1.08,-0.84,5.90,0.05
463102,1.08,-0.86,5.92,0.05
463110,1.08,-0.86,5.94,0.05
463114,1.08,-0.86,5.94,0.05
463122,1.07,-0.85,5.97,0.05
463126,1.07,-0.85,5.97,0.08
463133,1.04,-0.84,5.99,0.05
463140,1.00,-0.84,6.02,0.05
463145,1.00,-0.84,6.02,0.05
463153,0.95,-0.83,6.05,0.05
463160,0.93,-0.83,6.07,0.05
463165,0.93,-0.83,6.07,0.05
463172,0.93,-0.82,6.09,0.05
463179,0.94,-0.81,6.12,0.05
463184,0.94,-0.81,6.12,0.05
463192,0.96,-0.80,6.14,0.05
463196,0.96,-0.80,6.14,0.05
463203,0.98,-0.80,6.16,0.05
463210,0.97,-0.78,6.17,0.05
463215,0.97,-0.78,6.17,0.05
463222,0.95,-0.77,6.18,0.05
463229,0.91,-0.76,6.18,0.05
463235,0.91,-0.76,6.18,0.05
463242,0.87,-0.75,6.18,0.05
463247,0.87,-0.75,6.18,0.05
463254,0.84,-0.73,6.17,0.05
463261,0.81,-0.72,6.16,0.05
463265,0.81,-0.72,6.16,0.05
463272,0.78,-0.71,6.14,0.05
463280,0.75,-0.71,6.12,0.05
463285,0.75,-0.71,6.12,0.05
463292,0.72,-0.70,6.11,0.05
463299,0.69,-0.70,6.09,0.05
463304,0.69,-0.70,6.09,0.05
463311,0.66,-0.69,6.08,0.05
463316,0.66,-0.69,6.08,0.05
463324,0.63,-0.69,6.07,0.05
463331,0.60,-0.67,6.06,0.05
463335,0.60,-0.67,6.06,0.05
463342,0.58,-0.65,6.05,0.05
463349,0.57,-0.63,6.06,0.05
463354,0.57,-0.63,6.06,0.05
463362,0.57,-0.62,6.06,0.05
463367,0.57,-0.62,6.06,0.05
463374,0.56,-0.60,6.08,0.05
463381,0.54,-0.59,6.12,0.05
463386,0.54,-0.59,6.12,0.05
463393,0.51,-0.59,6.16,0.05
463400,0.46,-0.59,6.20,0.05
463405,0.46,-0.59,6.20,0.05
463412,0.42,-0.59,6.24,0.05
463420,0.37,-0.60,6.27,0.05
463424,0.37,-0.60,6.27,0.05
463431,0.33,-0.60,6.30,0.05
463436,0.33,-0.60,6.30,0.05
463443,0.32,-0.61,6.33,0.05
463451,0.31,-0.62,6.36,0.05
463456,0.31,-0.62,6.36,0.05
463463,0.31,-0.63,6.38,0.05
463470,0.32,-0.62,6.41,0.05
463474,0.32,-0.62,6.41,0.05
463481,0.32,-0.60,6.44,0.05
463486,0.32,-0.60,6.44,0.10
463494,0.32,-0.57,6.46,0.05
463501,0.29,-0.55,6.48,0.05
463506,0.29,-0.55,6.48,0.05
463513,0.26,-0.54,6.50,0.05
463520,0.21,-0.54,6.51,0.05
463525,0.21,-0.54,6.51,0.05
463533,0.16,-0.53,6.51,0.05
463540,0.10,-0.54,6.50,0.05
463544,0.10,-0.54,6.50,0.05
463551,0.05,-0.53,6.49,0.05
463556,0.05,-0.53,6.49,0.05
463563,-0.02,-0.52,6.46,0.05
463570,-0.08,-0.51,6.43,0.05
463576,-0.08,-0.51,6.43,0.05
463583,-0.11,-0.51,6.39,0.05
463590,-0.11,-0.37,6.33,0.05
463595,-0.11,-0.37,6.33,0.05
463602,-0.07,-0.10,6.26,0.05
463609,-0.02,0.04,6.20,0.05
463614,-0.02,0.04,6.20,0.05
463622,0.00,0.01,6.14,0.05
463626,0.00,0.01,6.14,0.05
463633,-0.03,-0.08,6.10,0.05
463640,-0.03,-0.17,6.08,0.05
463645,-0.03,-0.17,6.08,0.05
463652,-0.01,-0.12,6.08,0.05
463660,0.03,-0.02,6.10,0.05
463665,0.03,-0.02,6.10,0.05
463672,0.03,0.03,6.14,0.05
463676,0.03,0.03,6.14,0.05
463683,0.01,0.03,6.19,0.05
463690,-0.01,0.03,6.26,0.05
463695,-0.01,0.03,6.26,0.05
463703,-0.00,0.04,6.32,0.05
463710,-0.00,0.05,6.38,0.05
463715,-0.00,0.05,6.38,0.05
463722,-0.01,0.04,6.45,0.05
463726,-0.01,0.04,6.45,0.05
463734,-0.01,0.00,6.50,0.05
463741,-0.01,-0.02,6.53,0.10
463746,-0.01,-0.02,6.53,0.08
463753,-0.02,-0.02,6.54,0.05
463760,-0.03,-0.01,6.52,0.05
463765,-0.03,-0.01,6.52,0.05
463772,-0.04,0.00,6.48,0.05
463779,-0.03,0.01,6.41,0.05
463784,-0.03,0.01,6.41,0.05
463792,-0.02,0.01,6.33,0.05
463797,-0.02,0.01,6.33,0.05
463804,-0.01,0.01,6.24,0.05
463811,-0.01,0.01,6.15,0.05
463815,-0.01,0.01,6.15,0.05
463822,-0.00,-0.01,6.06,0.05
463830,0.01,-0.03,5.99,0.05
463835,0.01,-0.03,5.99,0.05
463842,0.01,-0.03,5.94,0.05
463847,0.01,-0.03,5.94,0.05
463854,0.01,-0.01,5.91,0.05
463861,0.00,0.02,5.92,0.05
463865,0.00,0.02,5.92,0.05
463873,-0.00,0.04,5.95,0.05
463880,-0.01,0.04,6.01,0.05
463885,-0.01,0.04,6.01,0.05
463892,-0.02,0.04,6.09,0.05
463899,-0.02,0.03,6.18,0.05
463904,-0.02,0.03,6.18,0.05
463911,-0.02,0.00,6.27,0.05
463916,-0.02,0.00,6.27,0.05
463924,-0.02,-0.02,6.37,0.05
463931,-0.03,-0.03,6.45,0.05
463935,-0.03,-0.03,6.45,0.05
463942,-0.03,-0.03,6.53,0.05
463949,-0.03,-0.01,6.57,0.05
463954,-0.03,-0.01,6.57,0.05
463962,-0.02,0.00,6.60,0.05
463967,-0.02,0.00,6.60,0.05
463974,-0.01,0.01,6.59,0.05
463981,0.00,0.01,6.57,0.05
463985,0.00,0.01,6.57,0.05
463992,0.01,-0.00,6.52,0.05
464000,0.01,-0.01,6.45,0.05
464005,0.01,-0.01,6.45,0.05
464012,0.02,-0.02,6.36,0.05
464017,0.02,-0.02,6.36,0.05
464024,0.01,-0.00,6.28,0.05
464031,0.01,0.01,6.19,0.05
464035,0.01,0.01,6.19,0.05
464043,0.01,0.03,6.11,0.05
464050,0.01,0.04,6.04,0.05
464055,0.01,0.04,6.04,0.05
464062,0.01,0.04,5.99,0.05
464069,0.00,0.03,5.97,0.05
464074,0.00,0.03,5.97,0.05
464081,-0.01,0.01,5.97,0.05
464087,-0.01,0.01,5.97,0.05
464094,-0.01,-0.01,5.99,0.05
464101,-0.02,-0.02,6.04,0.05
464105,-0.02,-0.02,6.04,0.05
464112,-0.03,-0.03,6.11,0.05
464120,-0.03,-0.02,6.19,0.05
464124,-0.03,-0.02,6.19,0.05
464132,-0.03,-0.01,6.27,0.05
464137,-0.03,-0.01,6.27,0.05
464144,-0.02,0.00,6.35,0.05
464151,-0.02,0.01,6.43,0.05
464156,-0.02,0.01,6.43,0.05
464163,-0.01,0.01,6.49,0.05
464171,-0.01,0.00,6.54,0.05
464175,-0.01,0.00,6.54,0.05
464182,-0.01,0.00,6.56,0.05
464187,-0.01,0.00,6.56,0.05
464194,0.00,0.00,6.56,0.05
464201,0.01,0.01,6.54,0.05
464205,0.01,0.01,6.54,0.05
464212,0.01,0.01,6.50,0.05
464220,0.02,0.03,6.44,0.05
464225,0.02,0.03,6.44,0.05
464232,0.03,0.03,6.36,0.05
464237,0.03,0.03,6.36,0.05
464244,0.03,0.03,6.29,0.05
464251,0.03,0.01,6.21,0.05
464256,0.03,0.01,6.21,0.05
464263,0.02,0.01,6.13,0.05
464270,0.01,-0.01,6.07,0.05
464275,0.01,-0.01,6.07,0.05
464282,-0.01,-0.01,6.03,0.05
464289,-0.01,-0.01,6.01,0.05
464294,-0.01,-0.01,6.01,0.05
464302,-0.02,0.00,6.00,0.05
464306,-0.02,0.00,6.00,0.05
464313,-0.02,0.01,6.02,0.05
464321,-0.01,0.01,6.05,0.05
464325,-0.01,0.01,6.05,0.05
464332,-0.01,0.01,6.11,0.05
464339,-0.01,0.01,6.18,0.05
464345,-0.01,0.01,6.18,0.05
464352,-0.01,0.01,6.25,0.05
464357,-0.01,0.01,6.25,0.05
464364,-0.01,0.01,6.32,0.05
464371,-0.01,0.01,6.39,0.05
464375,-0.01,0.01,6.39,0.05
464382,-0.01,0.01,6.45,0.05
464390,-0.01,0.02,6.49,0.05
464395,-0.01,0.02,6.49,0.05
464402,-0.01,0.02,6.52,0.05
464409,0.00,0.02,6.53,0.05
464414,0.00,0.02,6.53,0.05
464421,0.01,0.01,6.51,0.05
464427,0.01,0.01,6.51,0.05
464434,0.01,0.01,6.48,0.05
464441,0.01,-0.00,6.43,0.05
464445,0.01,-0.00,6.43,0.05
464452,0.01,-0.00,6.37,0.05
464459,0.01,-0.00,6.30,0.05
464464,0.01,-0.00,6.30,0.05
464472,0.01,0.01,6.24,0.08
464477,0.01,0.01,6.24,0.05
464484,0.01,0.01,6.18,0.05
464491,0.01,0.01,6.12,0.05
464495,0.01,0.01,6.12,0.05
464502,0.01,0.01,6.07,0.05
464509,0.00,0.01,6.05,0.05
464515,0.00,0.01,6.05,0.05
464522,-0.01,0.01,6.04,0.05
464527,-0.01,0.01,6.04,0.05
464534,-0.01,0.02,6.05,0.05
464541,-0.02,0.02,6.09,0.05
464545,-0.02,0.02,6.09,0.05
464552,-0.02,0.02,6.13,0.05
464560,-0.01,0.02,6.18,0.05
464565,-0.01,0.02,6.18,0.05
464572,-0.01,0.02,6.25,0.05
464577,-0.01,0.02,6.25,0.05
464584,-0.01,0.02,6.31,0.05
464591,0.00,0.01,6.37,0.05
464595,0.00,0.01,6.37,0.05
464603,0.00,0.01,6.43,0.05
464610,0.00,0.01,6.47,0.08
464615,0.00,0.01,6.47,0.05
464622,-0.01,0.00,6.49,0.05
464626,-0.01,0.00,6.49,0.05
464633,0.00,0.01,6.50,0.05
464641,0.00,0.01,6.49,0.05
464646,0.00,0.01,6.49,0.05
464653,0.01,0.01,6.47,0.05
464660,0.01,0.01,6.43,0.05
464665,0.01,0.01,6.43,0.05
464672,0.01,0.01,6.37,0.05
464676,0.01,0.01,6.37,0.05
464684,0.01,0.01,6.32,0.05
464691,0.01,0.01,6.26,0.05
464696,0.01,0.01,6.26,0.05
464703,0.02,0.02,6.20,0.05
464710,0.01,0.02,6.15,0.05
464715,0.01,0.02,6.15,0.05
464722,0.01,0.02,6.11,0.05
464730,0.00,0.03,6.08,0.05
464734,0.00,0.03,6.08,0.05
464741,-0.01,0.03,6.07,0.05
464746,-0.01,0.03,6.07,0.05
464753,-0.01,0.02,6.09,0.05
464760,-0.01,0.02,6.11,0.05
464765,-0.01,0.02,6.11,0.05
464773,-0.01,0.01,6.15,0.05
464780,-0.01,0.01,6.20,0.05
464785,-0.01,0.01,6.20,0.05
464792,-0.01,0.01,6.26,0.05
464796,-0.01,0.01,6.26,0.08
464803,-0.01,0.01,6.31,0.05
464811,-0.01,0.01,6.37,0.05
464816,-0.01,0.01,6.37,0.05
464823,0.00,0.01,6.42,0.05
464830,0.00,0.01,6.45,0.05
464835,0.00,0.01,6.45,0.05
464842,0.01,0.02,6.48,0.05
464846,0.01,0.02,6.48,0.05
464854,0.01,0.02,6.49,0.05
464861,0.02,0.02,6.48,0.05
464866,0.02,0.02,6.48,0.05
464873,0.02,0.02,6.45,0.05
464880,0.02,0.02,6.42,0.05
464885,0.02,0.02,6.42,0.05
464892,0.02,0.02,6.37,0.05
464900,0.02,0.02,6.32,0.05
464904,0.02,0.02,6.32,0.05
464912,0.02,0.02,6.27,0.05
464916,0.02,0.02,6.27,0.05
464923,0.02,0.02,6.22,0.05
464930,0.02,0.02,6.18,0.05
464935,0.02,0.02,6.18,0.05
464943,0.01,0.01,6.14,0.05
464950,0.01,0.01,6.11,0.05
464955,0.01,0.01,6.11,0.05
464962,0.01,0.01,6.11,0.05
464966,0.01,0.01,6.11,0.05
464973,0.00,0.01,6.11,0.05
464980,0.00,0.01,6.13,0.05
464986,0.00,0.01,6.13,0.05
464993,-0.01,0.01,6.17,0.05
465000,-0.01,0.01,6.21,0.05
465005,-0.01,0.01,6.21,0.05
465012,-0.01,0.01,6.26,0.05
465016,-0.01,0.01,6.26,0.05
465024,-0.01,0.02,6.30,0.05
465031,-0.01,0.02,6.35,0.05
465036,-0.01,0.02,6.35,0.05
465043,0.00,0.02,6.40,0.05
465050,0.01,0.02,6.43,0.05
465055,0.01,0.02,6.43,0.05
465062,0.01,0.02,6.45,0.05
465070,0.02,0.02,6.46,0.05
465075,0.02,0.02,6.46,0.05
465082,0.02,0.02,6.45,0.08
465086,0.02,0.02,6.45,0.05
465093,0.02,0.02,6.43,0.05
465101,0.02,0.02,6.40,0.05
465105,0.02,0.02,6.40,0.05
465113,0.02,0.02,6.37,0.05
465120,0.02,0.02,6.32,0.05
